"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"601da0d3674368f0771b5db28fd318ad",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,7.9
"601da0d3674368f0771b5db28fd318ad",2014,1,1411173,"Lógica Matemática",4,6.4
"601da0d3674368f0771b5db28fd318ad",2014,1,1411174,"Introdução à Computação",4,10
"601da0d3674368f0771b5db28fd318ad",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,5.4
"601da0d3674368f0771b5db28fd318ad",2014,1,1411176,"Gerência da Informação",4,7.9
"601da0d3674368f0771b5db28fd318ad",2014,1,1411177,"Engenharia de Software I",4,7.4
"601da0d3674368f0771b5db28fd318ad",2014,1,1411178,"Sistemas de Informação I",4,8.6
"601da0d3674368f0771b5db28fd318ad",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.9
"601da0d3674368f0771b5db28fd318ad",2014,1,1411180,"Laboratório de Programação I",4,9.8
"601da0d3674368f0771b5db28fd318ad",2014,1,1411181,"Laboratório de Programação II",4,8.9
"601da0d3674368f0771b5db28fd318ad",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.2
"601da0d3674368f0771b5db28fd318ad",2014,1,1411187,"Análise e Técnica de Algoritmos",4,6
"601da0d3674368f0771b5db28fd318ad",2014,1,1411190,"Redes de Computadores",4,7
"601da0d3674368f0771b5db28fd318ad",2014,1,1411192,"Sistemas Operacionais",4,8
"601da0d3674368f0771b5db28fd318ad",2014,1,1411193,"Banco de Dados I",4,5.4
"601da0d3674368f0771b5db28fd318ad",2014,1,1411194,"Banco de Dados II",4,7.8
"601da0d3674368f0771b5db28fd318ad",2014,1,1411195,"Sistemas de Informação II",4,6.6
"601da0d3674368f0771b5db28fd318ad",2014,1,1305218,"Métodologia Científica",4,8.5
"601da0d3674368f0771b5db28fd318ad",2014,1,1305220,"Informática e Sociedade",2,7.3
"601da0d3674368f0771b5db28fd318ad",2014,1,1307151,"Leitura e Produção de Textos",4,8
"601da0d3674368f0771b5db28fd318ad",2014,1,1114114,"Métodos Estatisticos",4,NA
"601da0d3674368f0771b5db28fd318ad",2014,1,1411183,"Laboratório de Engenharia de Software",2,9.1
"601da0d3674368f0771b5db28fd318ad",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"601da0d3674368f0771b5db28fd318ad",2014,1,1411191,"Interconexão de Redes de Computadores",4,7
"601da0d3674368f0771b5db28fd318ad",2014,1,1305219,"Direito e Cidadania",4,9.7
"601da0d3674368f0771b5db28fd318ad",2014,1,1114114,"Métodos Estatisticos",4,NA
"601da0d3674368f0771b5db28fd318ad",2014,1,1411185,"Projeto em Computação I",4,NA
"601da0d3674368f0771b5db28fd318ad",2014,1,1411188,"Métodos e Software Numéricos",4,8.5
"601da0d3674368f0771b5db28fd318ad",2014,1,1411189,"Compiladores",4,6.5
"601da0d3674368f0771b5db28fd318ad",2014,1,1114114,"Métodos Estatisticos",4,8.6
"601da0d3674368f0771b5db28fd318ad",2014,1,1411185,"Projeto em Computação I",4,7.1
"601da0d3674368f0771b5db28fd318ad",2014,1,1411186,"Projeto em Computação II",6,8.6
"601da0d3674368f0771b5db28fd318ad",2014,1,1411196,"Inteligência Artificial I",4,8.4
"601da0d3674368f0771b5db28fd318ad",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.5
"423defededd609f5f775cf9e995863e0",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,6.1
"423defededd609f5f775cf9e995863e0",2014,2,1411195,"Sistemas de Informação II",4,5
"423defededd609f5f775cf9e995863e0",2014,2,1305220,"Informática e Sociedade",2,8.5
"423defededd609f5f775cf9e995863e0",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.4
"423defededd609f5f775cf9e995863e0",2014,2,1411167,"Programação I",4,6
"423defededd609f5f775cf9e995863e0",2014,2,1411180,"Laboratório de Programação I",4,7.7
"423defededd609f5f775cf9e995863e0",2014,2,1307151,"Leitura e Produção de Textos",4,8.8
"423defededd609f5f775cf9e995863e0",2014,2,1411174,"Introdução à Computação",4,7.2
"423defededd609f5f775cf9e995863e0",2014,2,1109103,"Cálculo Diferencial e Integral I",4,5.7
"423defededd609f5f775cf9e995863e0",2014,2,1411181,"Laboratório de Programação II",4,5.6
"423defededd609f5f775cf9e995863e0",2014,2,1411168,"Programação II",4,7
"423defededd609f5f775cf9e995863e0",2014,2,1411170,"Teoria dos Grafos",2,7.2
"423defededd609f5f775cf9e995863e0",2014,2,1411176,"Gerência da Informação",4,5.9
"423defededd609f5f775cf9e995863e0",2014,2,1109113,"Matemática Discreta",4,5
"423defededd609f5f775cf9e995863e0",2014,2,1108089,"Fundamentos de Física Clássica",4,7
"423defededd609f5f775cf9e995863e0",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7
"423defededd609f5f775cf9e995863e0",2014,2,1411178,"Sistemas de Informação I",4,8.8
"423defededd609f5f775cf9e995863e0",2014,2,1411171,"Teoria da Computação",4,6.1
"423defededd609f5f775cf9e995863e0",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5.5
"423defededd609f5f775cf9e995863e0",2014,2,1108090,"Fundamentos de Física Moderna",4,7.1
"423defededd609f5f775cf9e995863e0",2014,2,1109049,"Álgebra Linear I",4,5
"423defededd609f5f775cf9e995863e0",2014,2,1114107,"Probabilidade e Estatistica",4,5.1
"423defededd609f5f775cf9e995863e0",2014,2,1411169,"Paradigmas de Ling. de Programação",4,7.8
"423defededd609f5f775cf9e995863e0",2014,2,1305219,"Direito e Cidadania",4,9.3
"423defededd609f5f775cf9e995863e0",2014,2,1411173,"Lógica Matemática",4,6.7
"423defededd609f5f775cf9e995863e0",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,7.8
"423defededd609f5f775cf9e995863e0",2014,2,1411177,"Engenharia de Software I",4,5.5
"423defededd609f5f775cf9e995863e0",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8
"423defededd609f5f775cf9e995863e0",2014,2,1114114,"Métodos Estatisticos",4,6.2
"423defededd609f5f775cf9e995863e0",2014,2,1411187,"Análise e Técnica de Algoritmos",4,6.5
"423defededd609f5f775cf9e995863e0",2014,2,1411189,"Compiladores",4,NA
"423defededd609f5f775cf9e995863e0",2014,2,1411193,"Banco de Dados I",4,6.5
"423defededd609f5f775cf9e995863e0",2014,2,1411183,"Laboratório de Engenharia de Software",2,8
"423defededd609f5f775cf9e995863e0",2014,2,1411188,"Métodos e Software Numéricos",4,5
"423defededd609f5f775cf9e995863e0",2014,2,1411190,"Redes de Computadores",4,5.3
"423defededd609f5f775cf9e995863e0",2014,2,1411192,"Sistemas Operacionais",4,6.4
"423defededd609f5f775cf9e995863e0",2014,2,1411194,"Banco de Dados II",4,5.1
"423defededd609f5f775cf9e995863e0",2014,2,1305218,"Métodologia Científica",4,8.8
"423defededd609f5f775cf9e995863e0",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,6.2
"423defededd609f5f775cf9e995863e0",2014,2,1411191,"Interconexão de Redes de Computadores",4,6.2
"423defededd609f5f775cf9e995863e0",2014,2,1411185,"Projeto em Computação I",4,7.5
"423defededd609f5f775cf9e995863e0",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.7
"423defededd609f5f775cf9e995863e0",2014,2,1411186,"Projeto em Computação II",6,8.9
"423defededd609f5f775cf9e995863e0",2014,2,1411189,"Compiladores",4,5.3
"423defededd609f5f775cf9e995863e0",2014,2,1411196,"Inteligência Artificial I",4,7.4
"98be77a2be94407492811a686564ac6f",2014,1,1108089,"Fundamentos de Física Clássica",4,7
"98be77a2be94407492811a686564ac6f",2014,1,1108090,"Fundamentos de Física Moderna",4,8
"98be77a2be94407492811a686564ac6f",2014,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,NA
"98be77a2be94407492811a686564ac6f",2014,1,1109049,"Álgebra Linear I",4,5
"98be77a2be94407492811a686564ac6f",2014,1,1109053,"Cálculo Diferencial e Integral II",4,9.2
"98be77a2be94407492811a686564ac6f",2014,1,1109103,"Cálculo Diferencial e Integral I",4,NA
"98be77a2be94407492811a686564ac6f",2014,1,1109113,"Matemática Discreta",4,7.3
"98be77a2be94407492811a686564ac6f",2014,1,1411167,"Programação I",4,5.8
"98be77a2be94407492811a686564ac6f",2014,1,1411168,"Programação II",4,6.5
"98be77a2be94407492811a686564ac6f",2014,1,1411170,"Teoria dos Grafos",2,7.6
"98be77a2be94407492811a686564ac6f",2014,1,1411174,"Introdução à Computação",4,6.3
"98be77a2be94407492811a686564ac6f",2014,1,1411176,"Gerência da Informação",4,5.8
"98be77a2be94407492811a686564ac6f",2014,1,1411180,"Laboratório de Programação I",4,6.1
"98be77a2be94407492811a686564ac6f",2014,1,1411181,"Laboratório de Programação II",4,5.4
"98be77a2be94407492811a686564ac6f",2014,1,1305220,"Informática e Sociedade",2,8.3
"98be77a2be94407492811a686564ac6f",2014,1,1307151,"Leitura e Produção de Textos",4,7
"98be77a2be94407492811a686564ac6f",2014,1,1114107,"Probabilidade e Estatistica",4,5.7
"98be77a2be94407492811a686564ac6f",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,7.1
"98be77a2be94407492811a686564ac6f",2014,1,1411178,"Sistemas de Informação I",4,7
"98be77a2be94407492811a686564ac6f",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.2
"98be77a2be94407492811a686564ac6f",2014,1,1305219,"Direito e Cidadania",4,8.2
"98be77a2be94407492811a686564ac6f",2014,1,1411169,"Paradigmas de Ling. de Programação",4,5
"98be77a2be94407492811a686564ac6f",2014,1,1411173,"Lógica Matemática",4,5.8
"98be77a2be94407492811a686564ac6f",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,5.6
"98be77a2be94407492811a686564ac6f",2014,1,1411177,"Engenharia de Software I",4,7.6
"98be77a2be94407492811a686564ac6f",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.3
"98be77a2be94407492811a686564ac6f",2014,1,1411171,"Teoria da Computação",4,5.8
"98be77a2be94407492811a686564ac6f",2014,1,1114114,"Métodos Estatisticos",4,7.9
"98be77a2be94407492811a686564ac6f",2014,1,1411183,"Laboratório de Engenharia de Software",2,7.9
"98be77a2be94407492811a686564ac6f",2014,1,1411187,"Análise e Técnica de Algoritmos",4,5.5
"98be77a2be94407492811a686564ac6f",2014,1,1411190,"Redes de Computadores",4,3.6
"98be77a2be94407492811a686564ac6f",2014,1,1411193,"Banco de Dados I",4,5.4
"98be77a2be94407492811a686564ac6f",2014,1,1411192,"Sistemas Operacionais",4,5.9
"98be77a2be94407492811a686564ac6f",2014,1,1411195,"Sistemas de Informação II",4,7
"98be77a2be94407492811a686564ac6f",2014,1,1411196,"Inteligência Artificial I",4,7.2
"98be77a2be94407492811a686564ac6f",2014,1,1305218,"Métodologia Científica",4,6.2
"98be77a2be94407492811a686564ac6f",2014,1,1411185,"Projeto em Computação I",4,7.3
"98be77a2be94407492811a686564ac6f",2014,1,1411190,"Redes de Computadores",4,7.4
"98be77a2be94407492811a686564ac6f",2014,1,1411194,"Banco de Dados II",4,6
"98be77a2be94407492811a686564ac6f",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6.3
"98be77a2be94407492811a686564ac6f",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"98be77a2be94407492811a686564ac6f",2014,1,1411186,"Projeto em Computação II",6,8.4
"98be77a2be94407492811a686564ac6f",2014,1,1411188,"Métodos e Software Numéricos",4,5
"98be77a2be94407492811a686564ac6f",2014,1,1411189,"Compiladores",4,5
"98be77a2be94407492811a686564ac6f",2014,1,1411191,"Interconexão de Redes de Computadores",4,7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1108089,"Fundamentos de Física Clássica",4,5.4
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1109113,"Matemática Discreta",4,7.4
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411168,"Programação II",4,9.6
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411170,"Teoria dos Grafos",2,7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411181,"Laboratório de Programação II",4,9
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1305218,"Métodologia Científica",4,9.8
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,8
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1109103,"Cálculo Diferencial e Integral I",4,7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411167,"Programação I",4,9
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411174,"Introdução à Computação",4,9.7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411180,"Laboratório de Programação I",4,9.1
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1307151,"Leitura e Produção de Textos",4,9.6
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411171,"Teoria da Computação",4,6
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,7.2
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411176,"Gerência da Informação",4,8.8
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,9.3
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1108090,"Fundamentos de Física Moderna",4,7.4
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1109049,"Álgebra Linear I",4,6
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1114107,"Probabilidade e Estatistica",4,7.1
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411173,"Lógica Matemática",4,9.4
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411178,"Sistemas de Informação I",4,9.5
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1114114,"Métodos Estatisticos",4,5.6
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411169,"Paradigmas de Ling. de Programação",4,6.6
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,8.3
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411177,"Engenharia de Software I",4,9.5
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,2.8
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9.3
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411187,"Análise e Técnica de Algoritmos",4,5.1
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411193,"Banco de Dados I",4,8.5
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411195,"Sistemas de Informação II",4,5.5
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1305220,"Informática e Sociedade",2,9.5
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411183,"Laboratório de Engenharia de Software",2,8.3
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411190,"Redes de Computadores",4,6.5
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411192,"Sistemas Operacionais",4,6.7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411194,"Banco de Dados II",4,8.5
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1305219,"Direito e Cidadania",4,8
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,5.7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411185,"Projeto em Computação I",4,7.9
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411191,"Interconexão de Redes de Computadores",4,5.7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411196,"Inteligência Artificial I",4,7.2
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,NA
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411186,"Projeto em Computação II",6,6.3
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411188,"Métodos e Software Numéricos",4,NA
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411189,"Compiladores",4,NA
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411188,"Métodos e Software Numéricos",4,6.7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411189,"Compiladores",4,7
"ecef6276eec9b92f92ffd66b399929d4",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.9
"3a06055e79bcd8fd30eead8121688166",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,8
"3a06055e79bcd8fd30eead8121688166",2014,2,1109103,"Cálculo Diferencial e Integral I",4,8.6
"3a06055e79bcd8fd30eead8121688166",2014,2,1411167,"Programação I",4,5.5
"3a06055e79bcd8fd30eead8121688166",2014,2,1411174,"Introdução à Computação",4,7.2
"3a06055e79bcd8fd30eead8121688166",2014,2,1307151,"Leitura e Produção de Textos",4,8.8
"3a06055e79bcd8fd30eead8121688166",2014,2,1411180,"Laboratório de Programação I",4,7.2
"3a06055e79bcd8fd30eead8121688166",2014,2,1108089,"Fundamentos de Física Clássica",4,7.3
"3a06055e79bcd8fd30eead8121688166",2014,2,1109049,"Álgebra Linear I",4,7.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1109053,"Cálculo Diferencial e Integral II",4,3
"3a06055e79bcd8fd30eead8121688166",2014,2,1109113,"Matemática Discreta",4,6.4
"3a06055e79bcd8fd30eead8121688166",2014,2,1411168,"Programação II",4,7.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1411170,"Teoria dos Grafos",2,7.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1411181,"Laboratório de Programação II",4,5.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1109053,"Cálculo Diferencial e Integral II",4,6.3
"3a06055e79bcd8fd30eead8121688166",2014,2,1411171,"Teoria da Computação",4,6
"3a06055e79bcd8fd30eead8121688166",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,7
"3a06055e79bcd8fd30eead8121688166",2014,2,1411176,"Gerência da Informação",4,8.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.6
"3a06055e79bcd8fd30eead8121688166",2014,2,1108090,"Fundamentos de Física Moderna",4,7.8
"3a06055e79bcd8fd30eead8121688166",2014,2,1114107,"Probabilidade e Estatistica",4,7.3
"3a06055e79bcd8fd30eead8121688166",2014,2,1411169,"Paradigmas de Ling. de Programação",4,7.4
"3a06055e79bcd8fd30eead8121688166",2014,2,1411173,"Lógica Matemática",4,8.5
"3a06055e79bcd8fd30eead8121688166",2014,2,1411178,"Sistemas de Informação I",4,9.4
"3a06055e79bcd8fd30eead8121688166",2014,2,1114114,"Métodos Estatisticos",4,5
"3a06055e79bcd8fd30eead8121688166",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,8.4
"3a06055e79bcd8fd30eead8121688166",2014,2,1411177,"Engenharia de Software I",4,6.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.2
"3a06055e79bcd8fd30eead8121688166",2014,2,1305220,"Informática e Sociedade",2,8.7
"3a06055e79bcd8fd30eead8121688166",2014,2,1305219,"Direito e Cidadania",4,8.8
"3a06055e79bcd8fd30eead8121688166",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1411187,"Análise e Técnica de Algoritmos",4,8.4
"3a06055e79bcd8fd30eead8121688166",2014,2,1411190,"Redes de Computadores",4,5.9
"3a06055e79bcd8fd30eead8121688166",2014,2,1411193,"Banco de Dados I",4,6.3
"3a06055e79bcd8fd30eead8121688166",2014,2,1411195,"Sistemas de Informação II",4,NA
"3a06055e79bcd8fd30eead8121688166",2014,2,1305218,"Métodologia Científica",4,6.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1411185,"Projeto em Computação I",4,9.4
"3a06055e79bcd8fd30eead8121688166",2014,2,1411192,"Sistemas Operacionais",4,7.3
"3a06055e79bcd8fd30eead8121688166",2014,2,1411195,"Sistemas de Informação II",4,7
"3a06055e79bcd8fd30eead8121688166",2014,2,1411186,"Projeto em Computação II",6,8.3
"3a06055e79bcd8fd30eead8121688166",2014,2,1411188,"Métodos e Software Numéricos",4,7
"3a06055e79bcd8fd30eead8121688166",2014,2,1411189,"Compiladores",4,7
"3a06055e79bcd8fd30eead8121688166",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.2
"3a06055e79bcd8fd30eead8121688166",2014,2,1411191,"Interconexão de Redes de Computadores",4,7.2
"3a06055e79bcd8fd30eead8121688166",2014,2,1411194,"Banco de Dados II",4,6.5
"3a06055e79bcd8fd30eead8121688166",2014,2,1411196,"Inteligência Artificial I",4,8.1
"3a06055e79bcd8fd30eead8121688166",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,5.8
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,1
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109103,"Cálculo Diferencial e Integral I",4,2.8
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411167,"Programação I",4,6.5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411174,"Introdução à Computação",4,6.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411180,"Laboratório de Programação I",4,7.7
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1307151,"Leitura e Produção de Textos",4,5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,2.7
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109103,"Cálculo Diferencial e Integral I",4,5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109113,"Matemática Discreta",4,2.8
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411168,"Programação II",4,7.7
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411170,"Teoria dos Grafos",2,5.5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411181,"Laboratório de Programação II",4,9
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,8.2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5.5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109113,"Matemática Discreta",4,5.4
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411176,"Gerência da Informação",4,5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1305219,"Direito e Cidadania",4,9.4
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1108089,"Fundamentos de Física Clássica",4,5.2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1109049,"Álgebra Linear I",4,5.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1114107,"Probabilidade e Estatistica",4,0.6
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411171,"Teoria da Computação",4,5.1
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,5.1
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1114107,"Probabilidade e Estatistica",4,2.5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1108090,"Fundamentos de Física Moderna",4,8.2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411169,"Paradigmas de Ling. de Programação",4,6.2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411173,"Lógica Matemática",4,4.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411178,"Sistemas de Informação I",4,7
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1114107,"Probabilidade e Estatistica",4,5.8
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411173,"Lógica Matemática",4,5.5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,3.4
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,4.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411193,"Banco de Dados I",4,5.1
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411195,"Sistemas de Informação II",4,3.5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1114114,"Métodos Estatisticos",4,5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1305220,"Informática e Sociedade",2,9
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,5.9
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.6
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411187,"Análise e Técnica de Algoritmos",4,5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411195,"Sistemas de Informação II",4,5.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411177,"Engenharia de Software I",4,7.1
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411188,"Métodos e Software Numéricos",4,6.7
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411192,"Sistemas Operacionais",4,5.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411194,"Banco de Dados II",4,2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411196,"Inteligência Artificial I",4,7.2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1305218,"Métodologia Científica",4,7.8
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411194,"Banco de Dados II",4,5.2
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411189,"Compiladores",4,5.4
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411190,"Redes de Computadores",4,5
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,5.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411186,"Projeto em Computação II",6,7.7
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411191,"Interconexão de Redes de Computadores",4,5.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.3
"ee3d9477b624b8ccdfb43c60e7b5f216",2014,2,1411185,"Projeto em Computação I",4,6.7
"1471a43df7d59a219ad739462d791410",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.8
"1471a43df7d59a219ad739462d791410",2014,2,1109103,"Cálculo Diferencial e Integral I",4,7
"1471a43df7d59a219ad739462d791410",2014,2,1411167,"Programação I",4,7
"1471a43df7d59a219ad739462d791410",2014,2,1411174,"Introdução à Computação",4,8.6
"1471a43df7d59a219ad739462d791410",2014,2,1411180,"Laboratório de Programação I",4,8.2
"1471a43df7d59a219ad739462d791410",2014,2,1307151,"Leitura e Produção de Textos",4,6.4
"1471a43df7d59a219ad739462d791410",2014,2,1108089,"Fundamentos de Física Clássica",4,9
"1471a43df7d59a219ad739462d791410",2014,2,1109053,"Cálculo Diferencial e Integral II",4,6.3
